EstablishmentDetail - FHRSID,EstablishmentDetail - RatingKey,EstablishmentDetail - SchemeType,EstablishmentDetail - RatingValue,BusinessName,EstablishmentDetail - BusinessType,EstablishmentDetail - BusinessTypeID,EstablishmentDetail - NewRatingPending,EstablishmentDetail - LocalAuthorityCode,EstablishmentDetail - LocalAuthorityName,EstablishmentDetail - LocalAuthorityWebSite,EstablishmentDetail - LocalAuthorityBusinessID,EstablishmentDetail - LocalAuthorityEmailAddress,EstablishmentDetail - RatingDate,EstablishmentDetail - RatingDate - xsi:nil,EstablishmentDetail - AddressLine1,EstablishmentDetail - AddressLine2,EstablishmentDetail - AddressLine3,EstablishmentDetail - PostCode,EstablishmentDetail - Geocode - Latitude,EstablishmentDetail - Geocode - Longitude,EstablishmentDetail - Scores - Hygiene,EstablishmentDetail - Scores - Structural,EstablishmentDetail - Scores - ConfidenceInManagement,EstablishmentDetail - AddressLine4
948026,fhrs_4_en-GB,FHRS,4,North Street Convenience Store,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000175720,foodsafety@baberghmidsuffolk.gov.uk,2017-02-07,,54 North Street,SUDBURY,Suffolk,CO10 1RE,52.04139400000000,0.72967700000000,0,0,10,
526460,fhrs_exempt_en-GB,FHRS,Exempt,North Street News,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000022037,foodsafety@baberghmidsuffolk.gov.uk,2010-10-11,,54 North Street,SUDBURY,Suffolk,CO10 1RE,52.04139400000000,0.72967700000000,,,,
526464,fhrs_5_en-GB,FHRS,5,North Street Tavern,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000022100,foodsafety@baberghmidsuffolk.gov.uk,2012-12-10,,North Street,SUDBURY,Suffolk,CO10 1RE,52.04139400000000,0.72967700000000,5,0,5,
649180,fhrs_5_en-GB,FHRS,5,Northcroft Social Club Ltd,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000168435,foodsafety@baberghmidsuffolk.gov.uk,2014-03-12,,1 The Croft,SUDBURY,Suffolk,CO10 1HN,52.04048000000000,0.72721500000000,0,0,5,
526819,fhrs_5_en-GB,FHRS,5,Northcroft Social Club Ltd,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000101904,foodsafety@baberghmidsuffolk.gov.uk,2013-02-20,,Flat 1,Croft Road,SUDBURY,CO10 1JD,52.04057300000000,0.72783300000000,0,0,0,Suffolk
620679,fhrs_5_en-GB,FHRS,5,Number Ten,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000037948,foodsafety@baberghmidsuffolk.gov.uk,2017-11-08,,10 Lady Street,Lavenham,SUDBURY,CO10 9RA,52.10813400000000,0.79668700000000,5,5,5,Suffolk
526193,fhrs_exempt_en-GB,FHRS,Exempt,Oak House Farm,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000005218,foodsafety@baberghmidsuffolk.gov.uk,2017-12-18,,,,,,,,,,,
526939,fhrs_5_en-GB,FHRS,5,Oak Lodge B & B,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110516,foodsafety@baberghmidsuffolk.gov.uk,2011-03-09,,Oak Lodge,Upper Road,Little Cornard,CO10 0NZ,52.00348800000000,0.77163600000000,0,0,0,SUDBURY
548449,fhrs_4_en-GB,FHRS,4,Oakland Hall Day Nursery Ltd,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000167982,foodsafety@baberghmidsuffolk.gov.uk,2017-05-16,,Springvale,Hadleigh Road,Sproughton,IP8 3AS,52.05121200000000,1.10207700000000,5,5,10,IPSWICH
526754,fhrs_exempt_en-GB,FHRS,Exempt,Occasional Cakes,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000057175,foodsafety@baberghmidsuffolk.gov.uk,2017-08-11,,,,,,,,,,,
526925,fhrs_5_en-GB,FHRS,5,Oh My Cod,Takeaway/sandwich shop,7844,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110293,foodsafety@baberghmidsuffolk.gov.uk,2017-01-25,,56 North Street,SUDBURY,Suffolk,CO10 1RE,52.04139400000000,0.72967700000000,5,5,5,
1025781,fhrs_5_en-GB,FHRS,5,Old  Joe's Cafe,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000177644,foodsafety@baberghmidsuffolk.gov.uk,2018-01-11,,Old Joe's Driving Range,Joes Road,Great Cornard,CO10 0QB,52.03257500000000,0.77531600000000,0,0,0,SUDBURY
526655,fhrs_5_en-GB,FHRS,5,Old Buckenham Hall School,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000049329,foodsafety@baberghmidsuffolk.gov.uk,2016-10-18,,Brettenham Park,Brettenham,IPSWICH,IP7 7PH,52.14030900000000,0.85863000000000,0,0,0,Suffolk
989355,fhrs_5_en-GB,FHRS,5,Oranges & Lemons,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000175813,foodsafety@baberghmidsuffolk.gov.uk,2017-07-27,,The Kings Head,Rectory Hill,East Bergholt,CO7 6TL,51.96899795532230,1.02227699756622,,,,COLCHESTER
526390,fhrs_5_en-GB,FHRS,5,Orchard Barns Kindergarten,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000017021,foodsafety@baberghmidsuffolk.gov.uk,2017-01-25,,Orchard Barns,6 The Row,Higham Road,CO7 6JU,51.97198800000000,0.97232800000000,0,5,0,Stratford St Mary
526504,fhrs_5_en-GB,FHRS,5,Ormiston Sudbury Academy,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000026166,foodsafety@baberghmidsuffolk.gov.uk,2016-05-25,,Tudor Road,SUDBURY,Suffolk,CO10 1NW,52.04730900000000,0.73365400000000,0,5,0,
916979,fhrs_5_en-GB,FHRS,5,Ormitots Nursery Hadleigh,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000174576,foodsafety@baberghmidsuffolk.gov.uk,2016-10-03,,2 Crockatt Road,"Lady Lane Industrial Est., Hadleigh",IPSWICH,IP7 6RD,52.05288000000000,0.96649300000000,0,0,0,Suffolk
526509,fhrs_5_en-GB,FHRS,5,Orwell Nursing Home,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000027323,foodsafety@baberghmidsuffolk.gov.uk,2014-09-03,,Redgate House,Vicarage Lane,Wherstead,IP9 2AE,52.01708400000000,1.14499000000000,5,5,0,IPSWICH
526514,fhrs_5_en-GB,FHRS,5,Orwell Stores,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000031429,foodsafety@baberghmidsuffolk.gov.uk,2016-06-07,,Main Road,Chelmondiston,IPSWICH,IP9 1DX,51.98918700000000,1.20687100000000,5,0,0,Suffolk
526313,fhrs_5_en-GB,FHRS,5,Our Lady And St John The Evangelist,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000015957,foodsafety@baberghmidsuffolk.gov.uk,2016-10-18,,The Croft,SUDBURY,Suffolk,CO10 1HW,52.04124800000000,0.72666300000000,0,0,0,
526512,fhrs_5_en-GB,FHRS,5,Oyster Reach Beefeater,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000028257,foodsafety@baberghmidsuffolk.gov.uk,2017-06-06,,Bourne Hill,Wherstead,IPSWICH,IP2 8ND,52.03072700000000,1.14868900000000,5,5,0,Suffolk
754491,fhrs_5_en-GB,FHRS,5,Paddy & Scotts Cafe,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170950,foodsafety@baberghmidsuffolk.gov.uk,2017-04-21,,70-72 High Street,Hadleigh,IPSWICH,IP7 5EF,52.04444300000000,0.95362400000000,0,5,0,Suffolk
526174,fhrs_exempt_en-GB,FHRS,Exempt,Page Bros,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000004264,foodsafety@baberghmidsuffolk.gov.uk,2011-10-12,,,,,,,,,,,
713388,fhrs_5_en-GB,FHRS,5,Painters,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000007673,foodsafety@baberghmidsuffolk.gov.uk,2016-07-06,,11 Gainsborough Street,SUDBURY,Suffolk,CO10 2EU,52.03817900000000,0.72754100000000,0,5,5,
991012,fhrs_4_en-GB,FHRS,4,Park Cafe,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176575,foodsafety@baberghmidsuffolk.gov.uk,2017-08-23,,Alton Water Visitors Centre,Holbrook Road,Stutton,IP9 2RY,51.97081300000000,1.13475700000000,,,,IPSWICH
982300,fhrs_5_en-GB,FHRS,5,Park Street Stores,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176196,foodsafety@baberghmidsuffolk.gov.uk,2017-06-15,,Park Street Stores & Post Office,Park Street,Stoke by Nayland,CO6 4SE,51.98845672607420,0.89582002162933,5,5,5,COLCHESTER
1027401,fhrs_5_en-GB,FHRS,5,Patricia Sharman and Company,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000178329,foodsafety@baberghmidsuffolk.gov.uk,2018-03-19,,Production Kitchen 2 and 4,Peppers Lane,Wherstead,,,,0,5,5,IPSWICH
812416,fhrs_5_en-GB,FHRS,5,Paul Thompson Events,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000172058,foodsafety@baberghmidsuffolk.gov.uk,2017-09-20,,The Cookhouse,Suffolk Food Hall,Peppers Lane,IP9 2AB,52.02378200000000,1.15614700000000,0,5,5,Wherstead
768356,fhrs_5_en-GB,FHRS,5,"Peters Ice Creams, C&P Sales",Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170283,foodsafety@baberghmidsuffolk.gov.uk,2017-06-23,,Holly Lodge,London Road,Sproughton,IP2 0SS,52.04824500000000,1.11227200000000,5,5,5,IPSWICH
1007002,fhrs_5_en-GB,FHRS,5,Petlau Bakery,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000168834,foodsafety@baberghmidsuffolk.gov.uk,2017-10-05,,,,,,,,0,0,0,
560592,fhrs_5_en-GB,FHRS,5,Pets and Pantry,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000007131,foodsafety@baberghmidsuffolk.gov.uk,2013-06-07,,Park Lane Pet Care,Court Farm,Park Lane,CO10 7QP,52.09538700000000,0.67956100000000,0,0,0,Glemsford
526517,fhrs_exempt_en-GB,FHRS,Exempt,Pin Mill Sailing Club,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000031916,foodsafety@baberghmidsuffolk.gov.uk,2010-11-12,,Pin Mill Road,Chelmondiston,IPSWICH,IP9 1JP,51.99660000000000,1.21076700000000,,,,Suffolk
526811,fhrs_exempt_en-GB,FHRS,Exempt,Pinewood Community Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000100842,foodsafety@baberghmidsuffolk.gov.uk,2012-11-01,,Community Hall,Laburnum Close,Pinewood,,,,,,,IPSWICH
527046,fhrs_4_en-GB,FHRS,4,Pizza Express,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000167117,foodsafety@baberghmidsuffolk.gov.uk,2017-01-19,,37 Market Hill,SUDBURY,Suffolk,CO10 2EN,52.03823200000000,0.73066500000000,0,10,0,
526384,fhrs_5_en-GB,FHRS,5,Pizza Hut Restaurant,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016873,foodsafety@baberghmidsuffolk.gov.uk,2017-01-31,,Copdock Interchange,Pinewood,IPSWICH,IP8 3TT,52.04116000000000,1.09989300000000,0,5,0,Suffolk
527027,fhrs_5_en-GB,FHRS,5,Pizza Town,Takeaway/sandwich shop,7844,False,297,Babergh,http://www.babergh.gov.uk/,PI/000166435,foodsafety@baberghmidsuffolk.gov.uk,2017-03-08,,6A Old Market Place,SUDBURY,Suffolk,CO10 1SZ,52.03957700000000,0.73201600000000,,,,
526363,fhrs_4_en-GB,FHRS,4,Pizza Town,Takeaway/sandwich shop,7844,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016419,foodsafety@baberghmidsuffolk.gov.uk,2018-03-15,,82A High Street,Hadleigh,IPSWICH,IP7 5EF,52.04444300000000,0.95362400000000,5,10,0,Suffolk
526693,fhrs_4_en-GB,FHRS,4,Place For Plants,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000051935,foodsafety@baberghmidsuffolk.gov.uk,2015-07-02,,East Bergholt Place,Mill Road,East Bergholt,CO7 6UP,51.96814400000000,1.03344600000000,5,10,5,COLCHESTER
527018,fhrs_exempt_en-GB,FHRS,Exempt,Playford Court Sheltered Housing,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000166194,foodsafety@baberghmidsuffolk.gov.uk,2009-12-01,,The Office,Playford Court,Inkerman Row,CO10 1JG,52.04051500000000,0.72839800000000,,,,SUDBURY
574453,fhrs_5_en-GB,FHRS,5,Plough And Fleece Inn,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000167996,foodsafety@baberghmidsuffolk.gov.uk,2013-07-18,,Great Green,Cockfield,BURY ST EDMUNDS,IP30 0HJ,52.16949300000000,0.80128200000000,0,0,0,Suffolk
526712,fhrs_exempt_en-GB,FHRS,Exempt,Plumtree Bakehouse,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000053525,foodsafety@baberghmidsuffolk.gov.uk,2012-05-23,,,,,,,,,,,
771849,fhrs_3_en-GB,FHRS,3,Pole Deli Kajtus Ltd,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000171255,foodsafety@baberghmidsuffolk.gov.uk,2016-12-02,,40 Gaol Lane,SUDBURY,Suffolk,CO10 1JL,52.03930600000000,0.73011800000000,10,10,10,
526838,fhrs_exempt_en-GB,FHRS,Exempt,Polstead Camping & Caravanning Club,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000104587,foodsafety@baberghmidsuffolk.gov.uk,2011-10-25,,Polstead Touring Park,Holt Road,Polstead,CO6 5BZ,52.02870600000000,0.89563700000000,,,,COLCHESTER
526592,fhrs_5_en-GB,FHRS,5,Polstead Community Shop CIC,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000039160,foodsafety@baberghmidsuffolk.gov.uk,2017-11-09,,Polstead Community Shop,Polstead Green,Polstead,CO6 5AL,52.00723200000000,0.90211900000000,0,0,0,COLCHESTER
526562,fhrs_4_en-GB,FHRS,4,Polstead Lodge B & B,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000037818,foodsafety@baberghmidsuffolk.gov.uk,2011-03-10,,Polstead Lodge,Mill Street,Polstead,CO6 5AD,52.00076000000000,0.89649800000000,10,0,10,COLCHESTER
526332,fhrs_exempt_en-GB,FHRS,Exempt,Polstead Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016004,foodsafety@baberghmidsuffolk.gov.uk,2012-01-16,,Polstead Green,Polstead,COLCHESTER,CO6 5AL,52.00723200000000,0.90211900000000,,,,Essex
809719,fhrs_5_en-GB,FHRS,5,Poplar Farm Bed and Breakfast,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000000246,foodsafety@baberghmidsuffolk.gov.uk,2015-09-25,,,,,,,,5,5,5,
526866,fhrs_5_en-GB,FHRS,5,Porky's,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000107054,foodsafety@baberghmidsuffolk.gov.uk,2015-10-28,,,,,,,,5,0,0,
856039,fhrs_5_en-GB,FHRS,5,Posy,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110320,foodsafety@baberghmidsuffolk.gov.uk,2016-03-24,,16b High Street,Lavenham,SUDBURY,CO10 9PT,52.10942600000000,0.79527800000000,0,0,0,Suffolk
850063,fhrs_exempt_en-GB,FHRS,Exempt,Posy,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000017031,foodsafety@baberghmidsuffolk.gov.uk,2016-02-26,,,,,,,,,,,
768357,fhrs_5_en-GB,FHRS,5,Pot Kiln Primary School,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170732,foodsafety@baberghmidsuffolk.gov.uk,2017-04-26,,Pot Kiln CP School,Butt Road,Great Cornard,CO10 0DS,52.03373200000000,0.74823800000000,0,0,0,SUDBURY
846849,fhrs_5_en-GB,FHRS,5,Poundland Ltd,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000173361,foodsafety@baberghmidsuffolk.gov.uk,2016-02-05,,93 North Street,SUDBURY,Suffolk,CO10 1RF,52.04032300000000,0.73088000000000,5,0,0,
852520,fhrs_5_en-GB,FHRS,5,Poundland Ltd,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000173575,foodsafety@baberghmidsuffolk.gov.uk,2016-03-02,,Unit 5,Shawlands Retail Park,Newton Road,CO10 2BG,52.04117100000000,0.75314200000000,0,0,0,SUDBURY
1024563,fhrs_5_en-GB,FHRS,5,Prado Lounge,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176089,foodsafety@baberghmidsuffolk.gov.uk,2017-12-19,,15 Market Hill,SUDBURY,Suffolk,CO10 2EA,52.03868300000000,0.73022600000000,0,5,0,
526183,fhrs_exempt_en-GB,FHRS,Exempt,Prestige Cakes,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000004846,foodsafety@baberghmidsuffolk.gov.uk,2011-05-12,,,,,,,,,,,
526435,fhrs_5_en-GB,FHRS,5,Prezzo Restaurant,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000021241,foodsafety@baberghmidsuffolk.gov.uk,2017-06-12,,54-55 Gainsborough Street,SUDBURY,Suffolk,CO10 2ET,52.03807700000000,0.72922600000000,0,5,0,
526862,fhrs_3_en-GB,FHRS,3,Prince Of Wales,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000106907,foodsafety@baberghmidsuffolk.gov.uk,2016-05-05,,New Street,SUDBURY,Suffolk,CO10 1JB,52.04109800000000,0.72808300000000,10,10,10,
526639,fhrs_exempt_en-GB,FHRS,Exempt,Priory Barn,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000048553,foodsafety@baberghmidsuffolk.gov.uk,2011-08-22,,Priory Farm,Lavenham Road,Preston St Mary,CO10 9LT,52.11936300000000,0.82057600000000,,,,SUDBURY
526481,fhrs_5_en-GB,FHRS,5,Project 7,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000024478,foodsafety@baberghmidsuffolk.gov.uk,2013-05-28,,Balsdon Hall,Bridge Street Road,Lavenham,CO10 9SJ,52.10537600000000,0.77488500000000,0,5,0,SUDBURY
526226,fhrs_5_en-GB,FHRS,5,Project 7,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000007489,foodsafety@baberghmidsuffolk.gov.uk,2010-08-13,,,,,,,,0,0,0,
526227,fhrs_exempt_en-GB,FHRS,Exempt,Project 7,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000007639,foodsafety@baberghmidsuffolk.gov.uk,2010-08-13,,,,,,,,,,,
526510,fhrs_5_en-GB,FHRS,5,Puddleducks,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000027355,foodsafety@baberghmidsuffolk.gov.uk,2017-08-31,,8 Bourne Terrace,Wherstead,IPSWICH,IP2 8NG,52.03098000000000,1.14494500000000,0,0,0,Suffolk
931145,fhrs_5_en-GB,FHRS,5,QD Market Towns Ltd,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000174866,foodsafety@baberghmidsuffolk.gov.uk,2016-11-14,,100 East Street,SUDBURY,Suffolk,CO10 2TP,52.04016900000000,0.73283900000000,0,0,0,
949212,fhrs_5_en-GB,FHRS,5,Queen Bee Coffee,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000048229,foodsafety@baberghmidsuffolk.gov.uk,2017-02-24,,,,,,,,5,0,0,
526687,fhrs_5_en-GB,FHRS,5,Queens Head,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000051469,foodsafety@baberghmidsuffolk.gov.uk,2018-03-20,,The Row,Wenham Magna,COLCHESTER,CO7 6PU,52.00829000000000,1.01916900000000,0,0,0,Essex
526690,fhrs_5_en-GB,FHRS,5,Queens Head,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000051578,foodsafety@baberghmidsuffolk.gov.uk,2016-09-21,,The Street,Layham,IPSWICH,IP7 5LZ,52.02226800000000,0.95604000000000,0,5,0,Suffolk
526164,fhrs_exempt_en-GB,FHRS,Exempt,R & J Philpot,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000003672,foodsafety@baberghmidsuffolk.gov.uk,2010-08-13,,,,,,,,,,,
526916,fhrs_5_en-GB,FHRS,5,Rafis Spicebox,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110239,foodsafety@baberghmidsuffolk.gov.uk,2016-09-28,,77 North Street,SUDBURY,Suffolk,CO10 1RF,52.04032300000000,0.73088000000000,0,0,0,
560604,fhrs_5_en-GB,FHRS,5,Rainbow Fun,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000168044,foodsafety@baberghmidsuffolk.gov.uk,2017-02-01,,Unit 1,Addison Road,Chilton Industrial Estate,CO10 2YW,52.04426500000000,0.74812600000000,,,,SUDBURY
771843,fhrs_5_en-GB,FHRS,5,Raw Nibbles Ltd,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170915,foodsafety@baberghmidsuffolk.gov.uk,2015-06-25,,Unit 7B,Clockhouse Farm,Cavendish Lane,CO10 7PZ,52.10072800000000,0.66215400000000,0,5,5,Glemsford
526270,fhrs_5_en-GB,FHRS,5,Red House Residential Home,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000012214,foodsafety@baberghmidsuffolk.gov.uk,2018-01-09,,Meadow Lane,SUDBURY,Suffolk,CO10 2TD,52.03629700000000,0.73037200000000,5,5,0,
649175,fhrs_5_en-GB,FHRS,5,Red Lion Inn,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110981,foodsafety@baberghmidsuffolk.gov.uk,2018-01-10,,Main Road,Chelmondiston,IPSWICH,IP9 1DX,51.98918700000000,1.20687100000000,0,0,0,Suffolk
809720,fhrs_5_en-GB,FHRS,5,Reds Catering,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000010189,foodsafety@baberghmidsuffolk.gov.uk,2017-08-21,,15 Humphry Road,SUDBURY,Suffolk,CO10 1UD,52.04307800000000,0.73224300000000,0,0,0,
846847,fhrs_5_en-GB,FHRS,5,Ree's,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000168223,foodsafety@baberghmidsuffolk.gov.uk,2017-07-18,,"Unit 2, The Pied Cow",12 King Street,SUDBURY,CO10 2EB,52.03860300000000,0.73249500000000,5,0,5,Suffolk
1042416,fhrs_5_en-GB,FHRS,5,Retro Sweet Van,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000002758,foodsafety@baberghmidsuffolk.gov.uk,2018-03-20,,,,,,,,0,0,0,
526210,fhrs_exempt_en-GB,FHRS,Exempt,River Stour Trust,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000006480,foodsafety@baberghmidsuffolk.gov.uk,2012-02-08,,The Granary,Quay Lane,SUDBURY,CO10 2AN,52.03489600000000,0.72754500000000,,,,Suffolk
526878,fhrs_5_en-GB,FHRS,5,Robins Childcare,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000107198,foodsafety@baberghmidsuffolk.gov.uk,2016-04-04,,Capel St Mary CEVP School,The Street,Capel St Mary,IP9 2EG,52.00329900000000,1.04568900000000,5,5,0,IPSWICH
776640,fhrs_5_en-GB,FHRS,5,Rose and Crown,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000167228,foodsafety@baberghmidsuffolk.gov.uk,2015-07-08,,Bridge Street,Long Melford,SUDBURY,CO10 9BQ,52.10861700000000,0.74128900000000,0,0,0,Suffolk
526186,fhrs_5_en-GB,FHRS,5,Rose and Crown,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000004954,foodsafety@baberghmidsuffolk.gov.uk,2018-02-01,,The Street,Elmsett,IPSWICH,IP7 6PA,52.08033800000000,1.00088000000000,0,0,0,Suffolk
856038,fhrs_5_en-GB,FHRS,5,Rose Bakery,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000109336,foodsafety@baberghmidsuffolk.gov.uk,2016-03-17,,,,,,,,0,0,5,
526651,fhrs_5_en-GB,FHRS,5,Rosemary,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000049078,foodsafety@baberghmidsuffolk.gov.uk,2010-04-15,,Rectory Hill,East Bergholt,COLCHESTER,CO7 6TH,51.97033800000000,1.01735800000000,5,5,0,Essex
526159,fhrs_5_en-GB,FHRS,5,Royal Harwich Yacht Club,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000003512,foodsafety@baberghmidsuffolk.gov.uk,2017-06-13,,Cat House Lane,Woolverstone,IPSWICH,IP9 1AT,52.00574600000000,1.19760600000000,5,5,5,Suffolk
526215,fhrs_5_en-GB,FHRS,5,Roys Of Wroxham,Retailers - supermarkets/hypermarkets,7840,False,297,Babergh,http://www.babergh.gov.uk/,PI/000006514,foodsafety@baberghmidsuffolk.gov.uk,2018-01-26,,Roys Variety Store,Great Eastern Road,SUDBURY,CO10 2TJ,52.03736600000000,0.73272700000000,5,5,5,Suffolk
526952,fhrs_5_en-GB,FHRS,5,Rumbles Fish Bar,Takeaway/sandwich shop,7844,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110695,foodsafety@baberghmidsuffolk.gov.uk,2016-08-12,,9 Tye Green,Glemsford,SUDBURY,CO10 7RH,52.09993700000000,0.66653200000000,5,5,5,Suffolk
526871,fhrs_4_en-GB,FHRS,4,Rumbles Store,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000107170,foodsafety@baberghmidsuffolk.gov.uk,2017-11-20,,9 Tye Green,Glemsford,SUDBURY,CO10 7RH,52.09993700000000,0.66653200000000,0,10,5,Suffolk
526820,fhrs_5_en-GB,FHRS,5,Runwood Homes Ltd,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000101914,foodsafety@baberghmidsuffolk.gov.uk,2016-11-09,,Waterfield House,Grays Close,Hadleigh,IP7 6AG,52.05098900000000,0.96801600000000,5,5,0,IPSWICH
